product_id,related_id,external_sku,barcode,parent_id,product_url,image_url_primary,image_url_alt1,image_url_alt2,image_url_alt3,brand,collection,label,vertical,category,subcategory,taxon_path,usage_contexts,style_tags,currency,price,sale_price,price_valid_until,inventory_status,inventory_quantity,lead_time_days,ship_regions,title,short_title,description,bullet_highlights,product_highlights,product_details,care_instructions,materials,ingredients,dimensions,weight,size_fit_notes,benefits,claims,safety_compliance,usage_instructions,sensory_profile,compatibility,media_gallery,video_url,attribute_chips,cta_url_override,attribute_blob
29GE200A22,29ADCG03Z01P00012,29GE200A22,3253581766439,,https://www.loccitane.com/en-us/almond-shower-scrub-29GE200A22.html,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw505a6d03/US/29GE200A22_1.jpg?sw=1500&sh=1500&sfrm=png,"https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw641be2d6/US/29GE200A22_2.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw8f48a59b/US/29GE200A22_3.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw2f27a660/US/29GE200A22_4.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwdc5f6547/US/29GE200A22_5.jpg?sw=1200&sh=1200&sfrm=png",,,L'Occitane,,,Health & Beauty,Personal Care,Body Wash,Health & Beauty > Personal Care > Cosmetics > Bath & Body > Body Wash,,,USD,30.0,,,in stock,,,US,Almond Shower Scrub 7.3 fl oz | L'Occitane en Provence,Almond Shower Scrub 7.3 fl oz,"Experience luxurious skin care with the L'Occitane Almond Shower Scrub. This vegan body scrub gently exfoliates and softens skin, making it perfect for all skin types. Infused with sweet almond oil and crushed almond shell, it effectively cleanses while leaving a delightful almond scent. - Exfoliates, softens, and cleanses skin - Suitable for all skin types including rough and dry skin - Vegan and free from parabens and sulfates - Contains sweet almond oil and crushed almond shell for effective exfoliation - Can be used daily in the shower - Ideal for adults and perfect for both men and women - Convenient 7.3 fl oz tube for easy application","""Vegan Formula: Gentle on Skin & Environment"",""Almond Oil: Deep Moisturization & Softness"",""Crushed Almond Shell: Effective Exfoliation"",""Paraben-Free: Healthier Skin Care Choice"",""Daily Use: Consistent Skin Smoothness"",""Unisex Appeal: Ideal for Men & Women"",""All Skin Types: Perfect for Dry & Rough Skin"",""Shower Essential: Luxurious Cleansing Routine""","""Vegan Formula: Gentle on Skin & Environment"",""Almond Oil: Deep Moisturization & Softness"",""Crushed Almond Shell: Effective Exfoliation"",""Paraben-Free: Healthier Skin Care Choice"",""Daily Use: Consistent Skin Smoothness"",""Unisex Appeal: Ideal for Men & Women"",""All Skin Types: Perfect for Dry & Rough Skin"",""Shower Essential: Luxurious Cleansing Routine""","velou_attribute:Skin Type:All Skin Types,velou_attribute:Benefit:Exfoliates Skin,velou_attribute:Benefit:Softens Skin,velou_attribute:Benefit:Cleanses Skin,velou_attribute:Responsible Design:Vegan,velou_attribute:Featured Ingredients:Sweet Almond Oil,velou_attribute:Featured Ingredients:Crushed Almond Shell,velou_attribute:Weight:237g,velou_attribute:Ingredients:Bergamot Fruit Oil,velou_attribute:Ingredients:Xanthan Gum,velou_attribute:Ingredients:Aqua/Water,velou_attribute:Ingredients:Coumarin,velou_attribute:Ingredients:Sweet Almond Oil,velou_attribute:Ingredients:Caprylyl/Capryl Glucoside,velou_attribute:Ingredients:Citric Acid,velou_attribute:Ingredients:Cellulose,velou_attribute:Ingredients:Sweet Almond Shell Powder,velou_attribute:Ingredients:Glycerin,velou_attribute:Ingredients:Limonene,velou_attribute:Ingredients:Sodium Cocoyl Glutamate,velou_attribute:Ingredients:Galactaric Acid,velou_attribute:Ingredients:Sodium Benzoate,velou_attribute:Ingredients:Sodium Laureth Sulfate,velou_attribute:Ingredients:Hydroxyethylcellulose,velou_attribute:Ingredients:Sodium Acetate,velou_attribute:Ingredients:Isopropyl Alcohol,velou_attribute:Ingredients:Alcohol,velou_attribute:Ingredients:Disodium Cocoyl Glutamate,velou_attribute:Ingredients:Silica,velou_attribute:Ingredients:Parfum/Fragrance,velou_attribute:Instructions:Can Be Used Daily,velou_attribute:Instructions:Massage Over Entire Body While Showering,velou_attribute:Brand:L'Occitane,velou_attribute:Volume:7.3 fl oz,velou_attribute:Body Care Style:Body Scrub,velou_attribute:Age Group:Adult,velou_attribute:Gender:Unisex,velou_attribute:Origin:France,velou_attribute:Type:Body Care,velou_attribute:Concern:Rough Texture,velou_attribute:Concern:Dryness,velou_attribute:Collection:Beauty & Personal Care,velou_attribute:Features:Scented,velou_attribute:Scent:Almond,velou_attribute:Container:Tube,velou_attribute:Formula:Scrub,velou_attribute:Application Area:Body,velou_attribute:Made Without:Paraben Free,velou_attribute:Made Without:Sulfate Free",,,,,,,,,,,,,"[{""url"": ""https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw505a6d03/US/29GE200A22_1.jpg?sw=1500&sh=1500&sfrm=png"", ""label"": ""primary""}, {""url"": ""https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw641be2d6/US/29GE200A22_2.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw8f48a59b/US/29GE200A22_3.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw2f27a660/US/29GE200A22_4.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwdc5f6547/US/29GE200A22_5.jpg?sw=1200&sh=1200&sfrm=png"", ""label"": ""alt1""}]",,,,
17HB050A24,11L99CT02Z22P00227,17HB050A24,3253581778814,,https://www.loccitane.com/en-us/scalp-night-serum-17HB050A24.html,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwb20f0cda/US/17HB050A24.jpg?sw=1500&sh=1500&sfrm=png,"https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw59980b29/US/17HB050A24_1.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw1e2a6883/US/17HB050A24_2.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwfdd0539d/US/17HB050A24_3.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw04d9e5c3/US/17HB050A24_4.jpg?sw=1200&sh=1200&sfrm=png",,,L'Occitane,,,Health & Beauty,Personal Care,Hair Care,Health & Beauty > Personal Care > Hair Care,,,USD,44.0,,,in stock,,,US,Scalp Night Serum 1.6 fl oz | L'Occitane en Provence,Scalp Night Serum 1.6 fl oz,"Experience a revitalized scalp with L'Occitane Scalp Night Serum. This lightweight, non-greasy serum is designed to enhance scalp health and hydrate hair, making it ideal for anyone seeking to soothe scalp discomfort and improve hair vitality. Formulated with a unique blend of niacinamide, rosemary, and lavender essential oil, it nourishes all hair types while providing a calming scent. - Improves scalp health and hydrates hair - Lightweight and non-greasy serum formula - Contains niacinamide, vitamin B5, and vitamin E - Infused with lavender essential oil for a calming effect - Suitable for all hair types and textures - Paraben and sulfate free - Ideal for adults experiencing scalp dullness and discomfort - Easy to use: massage into hair for optimal results - Unisex product in a convenient 1.6 fl oz bottle","""Revitalize Scalp: Niacinamide Boosts Health"",""Lightweight Formula: Non-Greasy Feel"",""Lavender Infusion: Calming Scent Experience"",""Hydrate Hair: Vitamin B5 for Moisture"",""Paraben-Free: Gentle on All Hair Types"",""Unisex Appeal: Suitable for Everyone"",""Ease of Use: Simple Massage Application"",""Night Treatment: Works While You Sleep"",""Scalp Comfort: Soothes Dullness & Discomfort""","""Revitalize Scalp: Niacinamide Boosts Health"",""Lightweight Formula: Non-Greasy Feel"",""Lavender Infusion: Calming Scent Experience"",""Hydrate Hair: Vitamin B5 for Moisture"",""Paraben-Free: Gentle on All Hair Types"",""Unisex Appeal: Suitable for Everyone"",""Ease of Use: Simple Massage Application"",""Night Treatment: Works While You Sleep"",""Scalp Comfort: Soothes Dullness & Discomfort""","velou_attribute:Brand:L'Occitane,velou_attribute:Volume:1.6 fl oz,velou_attribute:Ingredients:Niacinamide,velou_attribute:Ingredients:Tristetramethylhydroxypiperidinol Citrate,velou_attribute:Ingredients:Rosemary,velou_attribute:Ingredients:Nasturtium Officinale Leaf Stem Extract,velou_attribute:Ingredients:Lavender,velou_attribute:Ingredients:Peppermint,velou_attribute:Ingredients:Helichrysum Italicum Flower Oil,velou_attribute:Ingredients:Olive,velou_attribute:Ingredients:Angelica Archangelica Root Oil,velou_attribute:Ingredients:Angelica Archangelica Seed Oil,velou_attribute:Ingredients:Hippophae Rhamnoides Fruit Oil,velou_attribute:Ingredients:Ethylhexylglycerin,velou_attribute:Ingredients:Tocopheryl Acetate,velou_attribute:Ingredients:Benzyl Salicylate,velou_attribute:Ingredients:Calcium Chloride,velou_attribute:Ingredients:Parfum Fragrance,velou_attribute:Ingredients:Pentylene Glycol,velou_attribute:Ingredients:Citric Acid,velou_attribute:Ingredients:Water,velou_attribute:Ingredients:Gellan Gum,velou_attribute:Ingredients:Tocopherol,velou_attribute:Ingredients:Panthenol,velou_attribute:Ingredients:Arginine,velou_attribute:Ingredients:Geraniol,velou_attribute:Ingredients:Glycerin,velou_attribute:Ingredients:Limonene,velou_attribute:Ingredients:Linalool,velou_attribute:Ingredients:Alcohol,velou_attribute:Ingredients:Citral,velou_attribute:Weight:145g,velou_attribute:Gender:Unisex,velou_attribute:Type:Scalp Treatment,velou_attribute:Scalp Treatment Style:Serum,velou_attribute:Featured Ingredients:Niacin,velou_attribute:Featured Ingredients:Vitamin B5,velou_attribute:Featured Ingredients:Vitamin E,velou_attribute:Featured Ingredients:Lavender Essential Oil,velou_attribute:Featured Ingredients:Panthenol,velou_attribute:Features:Lightweight,velou_attribute:Features:Non-Greasy,velou_attribute:Features:Scented,velou_attribute:Benefits:Improves scalp health,velou_attribute:Benefits:Hydrates Hair,velou_attribute:Benefits:Soothes Scalp,velou_attribute:Formula:Serum,velou_attribute:Instructions:Massage in Hair,velou_attribute:Age Group:Adult,velou_attribute:Container:Bottle,velou_attribute:Made Without:Paraben Free,velou_attribute:Made Without:Sulfate Free,velou_attribute:Collection:Beauty & Personal Care,velou_attribute:Concern:Dullness,velou_attribute:Concern:Scalp Discomfort,velou_attribute:Hair Type:All Hair Types,velou_attribute:Hair Texture:Fine,velou_attribute:Hair Texture:Medium",,,,,,,,,,,,,"[{""url"": ""https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwb20f0cda/US/17HB050A24.jpg?sw=1500&sh=1500&sfrm=png"", ""label"": ""primary""}, {""url"": ""https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw59980b29/US/17HB050A24_1.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw1e2a6883/US/17HB050A24_2.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwfdd0539d/US/17HB050A24_3.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw04d9e5c3/US/17HB050A24_4.jpg?sw=1200&sh=1200&sfrm=png"", ""label"": ""alt1""}]",,,,
15SH250VA23,15VERAGCS05Z21P00021,15SH250VA23,3253581766996,,https://www.loccitane.com/en-us/citrus-verbena-fresh-shampoo-15SH250VA23.html,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw23661210/US/15SH250VA23.jpg?sw=1500&sh=1500&sfrm=png,"https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwfa41b1ce/US/15SH250VA23_1.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw67d94339/US/15SH250VA23_3.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw367e58e9/US/15SH250VA23_4.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwaae6f60b/US/15SH250VA23_6.jpg?sw=1200&sh=1200&sfrm=png",,,L'Occitane,,,Health & Beauty,Personal Care,Shampoo,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,,USD,26.0,,,in stock,,,US,Citrus Verbena Fresh Shampoo 8.4 fl oz | L'Occitane en Provence,Citrus Verbena Fresh Shampoo 8.4 fl oz,"Experience the rejuvenating power of nature with L'Occitane Citrus Verbena Fresh Shampoo. Designed for all hair types, this vegan shampoo is enriched with lemon, citrus verbena, and lavender essential oil to nourish and refresh your hair. It helps combat dullness and frizz, leaving your hair soft and vibrant. Ideal for adults seeking a moisturizing solution for scalp health. - Contains lemon, citrus verbena, and lavender essential oil - Suitable for all hair types, unisex use - Moisturizing formula improves scalp health - Free from ammonia, parabens, and sulfates - Vegan, responsibly designed product - Comes in a convenient 8.4 fl oz bottle - Perfect for addressing dullness and frizz in hair - Enhances hair texture and shine with regular use","""Lemon & Verbena: Refreshing Natural Cleanse"",""Unisex Formula: Perfect for All Hair Types"",""Moisturizing: Enhances Scalp Health"",""Frizz Control: Smooth, Vibrant Hair"",""Vegan Formula: Eco-Friendly Choice"",""Essential Oils: Boosts Hair Texture & Shine"",""Chemical-Free: No Ammonia, Parabens, Sulfates"",""Convenient Size: Easy to Use & Store"",""Nature-Powered: Rejuvenates Hair with Every Wash""","""Lemon & Verbena: Refreshing Natural Cleanse"",""Unisex Formula: Perfect for All Hair Types"",""Moisturizing: Enhances Scalp Health"",""Frizz Control: Smooth, Vibrant Hair"",""Vegan Formula: Eco-Friendly Choice"",""Essential Oils: Boosts Hair Texture & Shine"",""Chemical-Free: No Ammonia, Parabens, Sulfates"",""Convenient Size: Easy to Use & Store"",""Nature-Powered: Rejuvenates Hair with Every Wash""","velou_attribute:Brand:L'Occitane,velou_attribute:Volume:8.4 fl oz,velou_attribute:Featured Ingredients:Lemon,velou_attribute:Featured Ingredients:Citrus Verbena,velou_attribute:Featured Ingredients:Lavender Essential Oil,velou_attribute:Weight:289.9g,velou_attribute:Ingredients:Orange,velou_attribute:Ingredients:Grapefruit,velou_attribute:Ingredients:Lippia Citriodora Leaf Extract,velou_attribute:Ingredients:Lemon,velou_attribute:Ingredients:Sodium Laureth Sulfate,velou_attribute:Ingredients:Isopropyl Alcohol,velou_attribute:Ingredients:Polyquaternium,velou_attribute:Ingredients:Parfum Fragrance,velou_attribute:Ingredients:Sodium Gluconate,velou_attribute:Ingredients:Citral Geraniol,velou_attribute:Ingredients:Decyl Glucoside,velou_attribute:Ingredients:Sodium Benzoate,velou_attribute:Ingredients:Sodium Chloride,velou_attribute:Ingredients:Coco Glucoside,velou_attribute:Ingredients:Sodium Acetate,velou_attribute:Ingredients:Coco Betaine,velou_attribute:Ingredients:Citric Acid,velou_attribute:Ingredients:Water,velou_attribute:Ingredients:Limonene,velou_attribute:Ingredients:Linalool,velou_attribute:Ingredients:Menthol,velou_attribute:Ingredients:Citral,velou_attribute:Ingredients:Geraniol,velou_attribute:Gender:Unisex,velou_attribute:Type:Shampoo,velou_attribute:Features:Scented,velou_attribute:Formula:Liquid,velou_attribute:Instructions:Massage in Hair,velou_attribute:Responsible Design:Vegan,velou_attribute:Age Group:Adult,velou_attribute:Container:Bottle,velou_attribute:Shampoo Style:Moisturizing,velou_attribute:Made Without:Ammonia Free,velou_attribute:Made Without:Paraben Free,velou_attribute:Made Without:Sulfate Free,velou_attribute:Collection:Beauty & Personal Care,velou_attribute:Concern:Dullness,velou_attribute:Concern:Frizz,velou_attribute:Benefits:Improves scalp health,velou_attribute:Hair Type:All Hair Types",,,,,,,,,,,,,"[{""url"": ""https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw23661210/US/15SH250VA23.jpg?sw=1500&sh=1500&sfrm=png"", ""label"": ""primary""}, {""url"": ""https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwfa41b1ce/US/15SH250VA23_1.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw67d94339/US/15SH250VA23_3.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw367e58e9/US/15SH250VA23_4.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwaae6f60b/US/15SH250VA23_6.jpg?sw=1200&sh=1200&sfrm=png"", ""label"": ""alt1""}]",,,,
58793,,58793,3253582058793,,https://www.loccitane.com/en-us/verbena-body-duo-058793.html,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwd890d17f/US/058793.jpg?sw=1500&sh=1500&sfrm=png,,,,L'Occitane,,,Health & Beauty,Personal Care,Lotion & Moisturizer,Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,,,USD,59.0,,,in stock,,,US,Verbena Body Duo | L'Occitane en Provence,Verbena Body Duo,"Experience rejuvenated skin with the L'Occitane Verbena Body Duo, a luxurious body care set designed for all skin types. Infused with organic ingredients, it softens and soothes, leaving your skin feeling fresh and hydrated. Perfect for adults seeking relief from dryness, this unisex set combines the refreshing aroma of verbena with nourishing properties for a truly indulgent experience. - Includes Verbena Shower Gel and Verbena Body Lotion - Hydrates and moisturizes dry skin effectively - Suitable for all skin types, including sensitive skin - Features organic ingredients like glycerin and shea butter - Scented with a refreshing verbena fragrance - Ideal for daily body care routine - Made in France by L'Occitane, a trusted skincare brand - Perfect gift set for any occasion","""Organic Ingredients: Gentle on All Skin Types"",""Verbena Aroma: Refreshing Daily Experience"",""Hydrates Dry Skin: Long-Lasting Moisture"",""Unisex Set: Ideal for Everyone"",""Includes Shower Gel & Lotion: Complete Care"",""Perfect Gift: Thoughtful for Any Occasion"",""Made in France: Trusted Quality Skincare"",""Daily Routine Essential: Easy to Use"",""Soothes Sensitive Skin: Comfort and Care""","""Organic Ingredients: Gentle on All Skin Types"",""Verbena Aroma: Refreshing Daily Experience"",""Hydrates Dry Skin: Long-Lasting Moisture"",""Unisex Set: Ideal for Everyone"",""Includes Shower Gel & Lotion: Complete Care"",""Perfect Gift: Thoughtful for Any Occasion"",""Made in France: Trusted Quality Skincare"",""Daily Routine Essential: Easy to Use"",""Soothes Sensitive Skin: Comfort and Care""","velou_attribute:Ingredients:Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,velou_attribute:Ingredients:Lippia Citriodora Leaf Extract,velou_attribute:Ingredients:Litsea Cubeba Fruit Oil,velou_attribute:Ingredients:Sodium Laureth Sulfate,velou_attribute:Ingredients:Coco Caprylate/Caprate,velou_attribute:Ingredients:Sunflower Seed Oil,velou_attribute:Ingredients:Sorbitan Isostearate,velou_attribute:Ingredients:Glyceryl Stearate,velou_attribute:Ingredients:Cetearyl Alcohol,velou_attribute:Ingredients:Parfum/Fragrance,velou_attribute:Ingredients:Peg 100 Stearate,velou_attribute:Ingredients:Benzyl Alcohol,velou_attribute:Ingredients:Benzyl Benzoate,velou_attribute:Ingredients:Caprylyl Glycol,velou_attribute:Ingredients:Sodium Benzoate,velou_attribute:Ingredients:Sodium Chloride,velou_attribute:Ingredients:Coco Glucoside,velou_attribute:Ingredients:Hexyl Cinnamal,velou_attribute:Ingredients:Polysorbate 60,velou_attribute:Ingredients:Shea Butter,velou_attribute:Ingredients:Cetyl Alcohol,velou_attribute:Ingredients:Ceteareth 33,velou_attribute:Ingredients:Coco Betaine,velou_attribute:Ingredients:Citric Acid,velou_attribute:Ingredients:Citronellol,velou_attribute:Ingredients:Xanthan Gum,velou_attribute:Ingredients:Water,velou_attribute:Ingredients:Tocopherol,velou_attribute:Ingredients:Geraniol,velou_attribute:Ingredients:Glycerin,velou_attribute:Ingredients:Limonene,velou_attribute:Ingredients:Linalool,velou_attribute:Ingredients:Citral,velou_attribute:Age Group:Adult,velou_attribute:Brand:L'Occitane,velou_attribute:Origin:France,velou_attribute:Features:Set,velou_attribute:Features:Scented,velou_attribute:Gender:Unisex,velou_attribute:Quantity:2,velou_attribute:Application Area:Body,velou_attribute:Responsible Design:Organic,velou_attribute:Featured Ingredients:Glycerin,velou_attribute:Featured Ingredients:Shea Butter,velou_attribute:Featured Ingredients:Sunflower Seed Oil,velou_attribute:Included Products:Verbena Shower Gel,velou_attribute:Included Products:Verbena Body Lotion,velou_attribute:Set Includes:Shower Gel,velou_attribute:Set Includes:Body Lotion,velou_attribute:Type:Body Care,velou_attribute:Collection:Gift,velou_attribute:Benefits:Softens Skin,velou_attribute:Benefits:Soothens Skin,velou_attribute:Benefits:Hydrates & Moisturizes Skin,velou_attribute:Skin Type:All Skin Types,velou_attribute:Concern:Dryness",,,,,,,,,,,,,"[{""url"": ""https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwd890d17f/US/058793.jpg?sw=1500&sh=1500&sfrm=png"", ""label"": ""primary""}]",,,,
12GD075NOR25,12GRASSNOCP09Z01P00019,12GD075NOR25,3253581782415,,https://www.loccitane.com/en-us/neroli-orchidee-perfumed-shower-gel-12GD075NOR25.html,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwcd07ee60/large/12GD075NOR25_1.jpg?sw=1500&sh=1500&sfrm=png,"https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw6dfc34ff/US/12GD075NOR25_2.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw71b82cb6/US/12GD075NOR25_3.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwb367fcea/US/12GD075NOR25_4.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwe636bb1c/US/12GD075NOR25_5.jpg?sw=1200&sh=1200&sfrm=png",,,L'Occitane,,,Health & Beauty,Personal Care,Body Wash,Health & Beauty > Personal Care > Cosmetics > Bath & Body > Body Wash,,,USD,9.5,,,in stock,,,US,Néroli Orchidée Perfumed Shower Gel 2.5 fl oz | L'Occitane en Provence,Néroli Orchidée Perfumed Shower Gel 2.5 fl oz,"<p>Surround yourself in the aroma of effervescent neroli as you cleanse with this gentle-foaming shower gel. Bright notes of citrus, sparkling florals and sophisticated orchid interlace for a captivating scent.</p>    <p>&nbsp;</p>    <p>Rediscover our sophisticated N&eacute;roli Orchid&eacute;e Perfumed Shower Gel, redesigned with a new, modern and minimalist look that reflects the cultural heritage of L'Occitane en Provence</p>.  About this range: Enrich your shower and bath experience with our sensorial products inspired by Provence and formulated using natural ingredients. Our complete selection includes soaps, shower gels, exfoliators and bubble baths. Don't forget to check out refills and travel sizes for your favorite items!",,,,,,,,,,,,,,,,"[{""url"": ""https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwcd07ee60/large/12GD075NOR25_1.jpg?sw=1500&sh=1500&sfrm=png"", ""label"": ""primary""}, {""url"": ""https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw6dfc34ff/US/12GD075NOR25_2.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dw71b82cb6/US/12GD075NOR25_3.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwb367fcea/US/12GD075NOR25_4.jpg?sw=1200&sh=1200&sfrm=png,https://www.loccitane.com/dw/image/v2/BDQL_PRD/on/demandware.static/-/Sites-occ_master/default/dwe636bb1c/US/12GD075NOR25_5.jpg?sw=1200&sh=1200&sfrm=png"", ""label"": ""alt1""}]",,,,
